,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID
16205,今天也給你上了一課，以後自己小心點。,連輝,neutral,2355,4
16206,我要是有輝哥這麼厲害就好了，就沒人敢欺負我了。,陳明,joy,2355,5
16207,經常有人欺負你嗎？,連輝,surprise,2355,6
16208,我小時候爸爸媽媽離婚了，我跟着我爸爸，很多小孩子就叫我野孩子，我告訴我爸爸，我爸爸從來都不管，只顧着工作。我氣不過就和他們打，又打不過他們，經常受欺負。後來我也豁出去了，逮着誰就往死裏打，打的他們再也不敢叫我野孩子了。,陳明,sadness,2355,7
16209,你還挺有志氣嘛，不過打架可不是解決問題的唯一辦法。,連輝,neutral,2355,8
16210,對我來說就是唯一的辦法。,陳明,sadness,2355,9
16211,中國有句老話，叫有理走遍天下，我大哥經常這麼跟我說。,連輝,neutral,2355,10
16212,現在很多人不和你講道理。,陳明,disgust,2355,11
16213,像今天這些人，根本不講道理的。,陳明,disgust,2356,0
16214,這些人是罪犯，專門敲詐的，早晚被抓起來，天網恢恢一個也跑不了。王天強能耐大不大？還不一樣被判刑了？做人要老實點，低調點。,連輝,neutral,2356,1
16215,老實人被欺負。,陳明,sadness,2356,2
16216,誰跟你說的？老實人多了，都被欺負了？,連輝,surprise,2356,3
16217,反正太老實了成不了大事業。,陳明,disgust,2356,4
16218,什麼纔是大事業，你說說我看。,連輝,neutral,2356,5
16219,有錢。,陳明,neutral,2356,6
16220,那就是大事業了？有錢人很多，他們就長三個腦袋了？還不是和咱們一樣要穿衣服吃飯睡覺嗎？有錢人無非住的好一點，吃的好一點，我就不信他睡的那牀是金子做的，吃的那飯是老虎肉。——假如我現在給你一千萬，你有錢了，說不定你一出門就被人綁架了。這就是你的大事業。,連輝,disgust,2356,7
16221,我的意思是你應該塌塌實實從小事做起，想成就大事業是好事，但總不能一步登天吧，人家李嘉承小時候還沒鞋穿呢。,連輝,neutral,2357,0
16222,輝哥，我明白了。——輝哥，你的那把槍是真的？,陳明,surprise,2357,1
16223,當然是假的了，唬人的。國家禁止私人帶槍你不知道啊？,連輝,neutral,2357,2
16224,哈哈……原來是唬人的？,陳明,joy,2357,3
16225,看你身上髒的，把衣服脫了去洗個澡。,連輝,neutral,2357,4
16226,他哪裏比我強？,趙斌,angry,2358,0
16227,他哪方面都比不上你的。,楊雪,neutral,2358,1
16228,那你？,趙斌,surprise,2358,2
16229,這纔是愛——趙斌，你應該找一個愛你的人，而不是我，你這麼優秀，肯定能找到的。,楊雪,sadness,2358,3
16230,好了，你別說了。,趙斌,sadness,2358,4
16231,我們，還是朋友嗎？,楊雪,fear,2358,5
16232,——我們當然是朋友，你都這樣說了，我也不好再挽留什麼，喜歡一個人就是希望她過的更好。,趙斌,neutral,2358,6
16233,謝謝你趙斌。,楊雪,joy,2358,7
16234,那我就祝福你們了。,趙斌,neutral,2358,8
16235,謝謝——那我先回去工作了。,楊雪,neutral,2358,9
16236,出去……,張華,angry,2359,0
16237,幹什麼呀？,連國,surprise,2359,1
16238,你瞧瞧你身上髒的，出去打掃一下。,張華,angry,2359,2
16239,爸爸，洗洗臉吧。,小雨,joy,2360,0
16240,哎呦，小雨真懂事。,連國,joy,2360,1
16241,爸爸幹什麼去了呀？,小雨,surprise,2361,0
16242,爸爸去蓋房子了。,連國,joy,2361,1
16243,咱家不是有房子嗎？,小雨,surprise,2361,2
16244,不是咱家的房子，是給你向爺爺家蓋房子，你向爺爺家要娶媳婦了。,連國,joy,2361,3
16245,娶媳婦就要蓋房子嗎？,小雨,surprise,2361,4
16246,是啊。,連國,neutral,2361,5
16247,哥哥娶媳婦也蓋新房子嗎？,小雨,surprise,2361,6
16248,是啊，小雨長大了當新娘子的時候爸爸也給你蓋新房子。,連國,joy,2361,7
16249,哦，太好了——,小雨,joy,2361,8
16250,說什麼呢？小雨這麼小懂什麼？,張華,neutral,2361,9
16251,咱家小雨啊人小鬼大。,連國,joy,2361,10
16252,動工了？,張華,surprise,2361,11
16253,動工了，今天打地基，明天就開始蓋了。,連國,neutral,2361,12
16254,就會給自己找麻煩。,張華,disgust,2361,13
16255,誰家還沒有個困難事啊？,連國,neutral,2361,14
16256,你守着這句話過一輩子吧你。小雨，下來，一會吃飯了。,張華,angry,2361,15
16257,做的什麼飯啊？,連國,surprise,2362,0
16258,甭管什麼飯，沒你的份。,張華,angry,2362,1
16259,哎，這什麼意思？怎麼就沒我的份了？,連國,surprise,2362,2
16260,你給人家幫工，還得回家吃飯吶？這工白幫了？,張華,angry,2362,3
16261,你不知道，向大爺這是承包的，不管吃。,連國,neutral,2362,4
16262,什麼？我還是頭一次聽說，這第一天幹活不請吃個飯？——我說姓孫的，你圖個啥呀？,張華,angry,2362,5
16263,這不是幫忙嗎？在誰家吃還不都一樣嗎？,連國,disgust,2362,6
16264,就是你活菩薩是吧？我不在乎這頓飯，我在乎的是這個理。你忙裏忙外的給張羅，搭上勞力搭上時間，他那跟沒事似的，是這個理嗎？,張華,angry,2362,7
16265,話也不能這麼說，向大爺也不容易。,連國,neutral,2362,8
16266,你容易？你也不看看你過的是什麼日子。他兒子整天賭錢，有活了找你幹，幹了吧還不給工錢，好歹請咱吃個飯啊，連這茬都沒有，這是人辦的事嗎？,張華,angry,2362,9
16267,小聲點——,連國,fear,2362,10
16268,我就大聲了，怎麼着？,張華,angry,2362,11
16269,讓人聽到多不好？,連國,fear,2363,0
16270,先吃飯，先吃飯。,連國,neutral,2363,1
16271,小雨，來吃飯。,連國,joy,2363,2
16272,媽媽怎麼不吃飯？,小雨,surprise,2363,3
16273,飽了——,媽媽,angry,2363,4
16274,消消氣，先吃飯——,連國,neutral,2364,0
16275,爸爸真乖——,小雨,joy,2364,1
16276,你怎麼在這？,楊雪,surprise,2365,0
16277,來接你下班啊。,連軍,joy,2365,1
16278,接我下班？怎麼接？,楊雪,surprise,2365,2
16279,坐車啊。,連軍,joy,2365,3
16280,坐車？你還有車？車呢？,楊雪,surprise,2365,4
16281,在這——,連軍,joy,2365,5
16282,就它——,楊雪,surprise,2365,6
16283,是啊，環保無污染新型運輸工具——電動車。,連軍,joy,2365,7
16284,好吧，我也是支持環保工作的。,楊雪,joy,2365,8
16285,喂，這幾年你都在忙什麼？,楊雪,surprise,2366,0
16286,忙着生活啊。,連軍,neutral,2366,1
16287,你就不會具體點啊？,楊雪,neutral,2366,2
16288,很多啦，賣過報紙，擺過地攤，當過工人，做過售票員，反正是很多。,連軍,neutral,2366,3
16289,你就是個土老帽。,楊雪,neutral,2366,4
16290,你說對了，我是個土老帽。,連軍,joy,2366,5
16291,你說上中學的時候我怎麼會喜歡上你呢？太神奇了。,楊雪,surprise,2366,6
16292,什麼？上中學你就喜歡我？,連軍,surprise,2366,7
16293,不是不是，我說錯了，我纔沒有喜歡你呢。,楊雪,neutral,2366,8
16294,真的嗎？,連軍,surprise,2366,9
16295,當然了，我好歹也是大學本科畢業，追我的男生都堆成山了。哪輪得到你啊？,楊雪,disgust,2366,10
16296,喂，你怎麼不說話？,楊雪,surprise,2367,0
16297,我——不知道該說什麼？,連軍,neutral,2367,1
16298,生氣了？,楊雪,surprise,2367,2
16299,沒有啊。,連軍,neutral,2367,3
16300,好了好了，不逗你了，跟你開玩笑呢，一點都不好玩。,楊雪,joy,2367,4
16301,你說的很對，你是大學本科畢業的高才生，而我只是個土老帽。,連軍,sadness,2367,5
16302,哎呀，我都說開玩笑了，你怎麼還當真了？,楊雪,surprise,2367,6
16303,本來就是這麼回事，有時也挺自卑的。,連軍,sadness,2367,7
16304,自卑什麼？我就喜歡土老帽。,楊雪,joy,2367,8
16305,好了，你到家了，我該走了。,連軍,neutral,2368,0
16306,你去哪？,楊雪,surprise,2368,1
16307,回家。,連軍,neutral,2368,2
16308,回家做什麼？,楊雪,surprise,2368,3
16309,吃飯嘍。,連軍,neutral,2368,4
16310,你回家吃飯，難道你不想在我家吃飯嗎？,楊雪,surprise,2368,5
16311,怎麼可以呢？,連軍,surprise,2368,6
16312,怎麼不可以？家裏只有我和媽媽兩個人，你害羞啊？,楊雪,joy,2368,7
16313,不是……是……,連軍,fear,2368,8
16314,給你兩個選擇，要麼在我家吃飯，要麼你回家吃飯，以後別來找我了。,楊雪,neutral,2368,9
16315,——好吧。,連軍,neutral,2368,10
16316,來——,楊雪,joy,2368,11
16317,連軍啊，小雪怎麼樣啊？,媽媽,joy,2369,0
16318,什麼怎麼樣？,連軍,surprise,2369,1
16319,這是她第一次帶男孩子回家吃飯。,媽媽,joy,2369,2
16320,啊——？不會吧？,連軍,surprise,2369,3
16321,我自己的女兒我最瞭解，你呀可要好好待她。,媽媽,joy,2369,4
16322,一定，一定。,連軍,joy,2369,5
16323,你們倆說悄悄話，說什麼了？,楊雪,surprise,2369,6
16324,沒有啊。,連軍,joy,2369,7
16325,還說沒有。,楊雪,angry,2369,8
16326,我媽和你說什麼了？,楊雪,surprise,2370,0
16327,——她說，這是你第一次帶男孩子回家吃飯。是不是真的？,連軍,surprise,2370,1
16328,美的你啊——就算是啦。別驕傲啊——,楊雪,joy,2370,2
16329,怎麼會呢？我很謙虛的。,連軍,joy,2370,3
16330,我怎麼沒看出來啊？,楊雪,joy,2370,4
16331,你沒看出來嗎？,連軍,joy,2370,5
16332,是啊，每次考試你都第一名，你要謙虛一點，讓我考次第一不行嗎？,楊雪,joy,2370,6
16333,第一名叫NO.1，是吧？你呢就是我的NO.1,連軍,joy,2370,7
16334,油嘴滑舌的。——不過你沒繼續上學真的好可惜，不然你肯定可以讀到博士。,楊雪,sadness,2370,8
16335,天生我材必有用，不一定非要當博士啊。當一個遵紀守法的小公民也很好啊。,連軍,joy,2370,9
16336,——我累了。,楊雪,neutral,2370,10
16337,我揹你——,連軍,joy,2370,11
16338,好啊——,楊雪,joy,2370,12
16339,我是不是很重啊？,楊雪,fear,2371,0
16340,是啊，將近兩百斤了。,連軍,joy,2371,1
16341,討厭，哪有那麼重啊？——小時候，我要是走累了，都是爸爸揹着我，那時覺得爸爸的肩膀好大好大。,楊雪,joy,2371,2
16342,唱的好，唱的好，乾一杯。,馬全,joy,2372,0
16343,他不讓我喝酒的。,天天,fear,2372,1
16344,出來唱歌哪能不喝酒啊？你應該跟你哥哥學，千杯不醉，來，乾一杯。,馬全,joy,2372,2
16345,馬哥敬你酒當然要喝一杯了。,連輝,joy,2373,0
16346,哎，這就對了。先乾爲敬。,馬全,joy,2373,1
16347,馬哥，現在該你唱歌了。,小慧,joy,2374,0
16348,不行不行不行，張飛繡花，我來不了這活。,馬全,fear,2374,1
16349,哎呀，唱嘛——,小慧,joy,2374,2
16350,馬哥，你可不能打退堂鼓啊，人家還等着你呢。,連輝,joy,2374,3
16351,你們這不是趕鴨子上架嗎？我馬全乾別的行，這唱歌就不行了，洗腳水衝咖啡，不是味啊。,馬全,fear,2374,4
16352,沒關係，我們就看看這洗腳水衝咖啡是什麼味。,天天,joy,2374,5
16353,——好，我唱。,馬全,joy,2374,6
16354,就是這——,陳明,neutral,2375,0
16355,當然確定，輝哥帶我來過。,陳明,joy,2375,1
16356,你輕點——,陳明,fear,2375,2
16357,我來！,陳明,neutral,2375,3
16358,……愛你在明天。——,馬全,joy,2375,4
16359,今天狀態不錯，我再唱一首。,馬全,joy,2376,0
16360,不行——,小慧,neutral,2376,1
16361,爲什麼不行？,馬全,surprise,2376,2
16362,大家都是輪流唱的，現在該我了。,小慧,neutral,2376,3
16363,我說我唱就我唱，什麼輪不輪的？,馬全,disgust,2376,4
16364,馬哥，這你就不對了，說好了輪流唱，哪能說話不算話呀，我都不搶。,連輝,neutral,2376,5
16365,——那好吧，你唱。,馬全,neutral,2376,6
16366,別唱了——,馬全,neutral,2377,0
16367,老弟，走——,馬全,neutral,2377,1
16368,幹什麼去？,連輝,surprise,2377,2
16369,跟我走。,馬全,neutral,2377,3
16370,什麼事啊？,連輝,surprise,2378,0
16371,你跟我回去一趟。,馬全,neutral,2378,1
16372,回去幹什麼呀？玩的正開心呢。,連輝,surprise,2378,2
16373,回去再和你說。,馬全,neutral,2378,3
16374,別鬧了，什麼事啊非得今天辦？天天還在裏面等着呢。,連輝,surprise,2378,4
16375,今晚去把槍賣了。,馬全,neutral,2378,5
16376,今晚？,連輝,surprise,2378,6
16377,你這麼緊張幹什麼？,馬全,surprise,2378,7
16378,你怎麼事先不跟我說？,連輝,surprise,2378,8
16379,現在說也不晚。我和買主定好了，十一點鐘見，我們倆回去拿槍。,馬全,neutral,2378,9
16380,好——好。,連輝,neutral,2378,10
16381,槍呢？被人偷了嗎？,連輝,surprise,2379,0
16382,馬哥，這怎麼回事？,連輝,surprise,2379,1
16383,愣着幹什麼？幫忙啊！,馬全,angry,2379,2
16384,走——,馬全,neutral,2380,0
16385,我、我也不知道。,陳明,fear,2380,1
16386,馬哥，這到底是怎麼回事？,連輝,surprise,2381,0
16387,我也不知道，可能是被賊惦記上了——還好回來的及時。,馬全,neutral,2381,1
16388,現在怎麼辦？,連輝,fear,2381,2
16389,等會吧，買家一會就來了。,馬全,neutral,2381,3
16390,在這交易？,連輝,surprise,2381,4
16391,恩——,馬全,neutral,2381,5
16392,喂——喂——說話呀？——喂——,周林,neutral,2382,0
16393,馬哥？怎麼選擇在垃圾場交易啊？,連輝,surprise,2382,1
16394,這裏離發電廠比較近，怎麼會沒人呢？,連輝,surprise,2383,0
16395,有沒有人和發電廠有什麼關係？,馬全,surprise,2383,1
16396,那倒也是——,連輝,neutral,2383,2
16397,差不多也該來了。,馬全,neutral,2383,3
16398,買家是哪的人啊？,連輝,surprise,2383,4
16399,道上的規矩，不該的問的別問。,馬全,neutral,2383,5
16400,哦，明白，明白。,連輝,neutral,2383,6
16401,來了。,馬全,neutral,2384,0
16402,好象有人來了。,陳明,surprise,2384,1
16403,那更要驗驗貨了，剛纔藏槍的地方被人偷了，萬一數量不夠，砸了馬哥的招牌。,連輝,fear,2385,0
16404,對對，驗貨。,馬全,surprise,2385,1
16405,只要沒別的問題就好。,馬全,neutral,2386,0
16406,都別動。,連輝,angry,2386,1
16407,老弟，別開玩笑，把槍放下。,馬全,fear,2387,0
16408,你也別動。,連輝,angry,2387,1
16409,你——,馬全,angry,2387,2
16410,我讓你別動。,連輝,angry,2387,3
16411,你們兩上啊。,馬全,angry,2388,0
16412,上去幫忙。,陳明,neutral,2388,1
16413,他們有槍。,陳明,fear,2388,2
16414,我們也是大人。,陳明,neutral,2389,0
16415,你們怎麼來了。,連輝,surprise,2389,1
16416,我們跟過來的。,陳明,neutral,2389,2
16417,真有你們的，——找繩子，把他們綁起來。,連輝,joy,2389,3
16418,行了。,連輝,neutral,2390,0
16419,輝哥，你的槍。,陳明,neutral,2390,1
16420,——老弟，我不管這是怎麼回事，先把我們放了，有話好好說，這些錢我分你一半。,馬全,fear,2391,0
16421,這些錢不乾淨我不可不能要。,連輝,disgust,2391,1
16422,你小子是不是想吃獨食？,馬全,angry,2391,2
16423,我不想吃獨食，我只是不想讓你們逍遙法外，興風作浪。,連輝,neutral,2391,3
16424,你——你——你是警察？,馬全,surprise,2391,4
16425,算你說對了，不過已經晚了，你現在就要對你犯下的罪行做個交代了。,連輝,joy,2392,0
16426,算我瞎了眼。,馬全,angry,2392,1
16427,輝哥，你是警察？,陳明,surprise,2392,2
16428,你看呢——,連輝,joy,2392,3
16429,不像。,陳明,neutral,2392,4
16430,掛彩了？,周林,surprise,2393,0
16431,沒事，你來的怎麼這麼晚啊？,連輝,surprise,2393,1
16432,我接到你的電話馬上就行動了，他們是？,周林,surprise,2393,2
16433,我的四個小兄弟，這次多虧他們幫我，不然我早被打死了。,連輝,joy,2393,3
16434,我得把贓物帶回去。,周林,neutral,2394,0
16435,等等。還有一支。,連輝,neutral,2394,1
16436,去醫院看看吧。,周林,fear,2394,2
16437,輝哥，你真是警察？！,陳明,surprise,2395,0
16438,假的包換。,連輝,joy,2395,1
16439,我是警察，維護人民的安全和利益是我的職責，今天的事千萬別說出去，不然會很麻煩的。好嗎？,連輝,fear,2396,0
16440,我肯定不說。,陳明,joy,2396,1
16441,我相信你們，擊掌爲誓。,連輝,joy,2397,0
16442,走，去喝酒，我請你們。,連輝,joy,2397,1
16443,喝葡萄酒——,連輝,joy,2397,2
16444,行……,四人,joy,2397,3
16445,你們幾個臭小子。走——,連輝,joy,2397,4
16446,我才走了沒幾天，就出了這麼大的亂子——你是怎麼辦事的？,學清,angry,2398,0
16447,對不起王先生——,連輝,fear,2398,1
16448,爸——別生氣啦，連輝也是無辜的，那個馬全啊，他買賣槍支的，這還不說，還拉着連輝一起去，結果就被警察抓了，要不是連輝跑的快，連他也被抓起來了。我看呀，都是那個馬全不好，抓起來活該。,天天,disgust,2399,0
16449,你怎麼這麼說話？他爸爸以前幫過我，知恩不忘報你懂不懂？,學清,angry,2399,1
16450,你幫他還少啊？這次差點把你女婿也搭進去，把我也賠上你是不是纔開心啊？,天天,angry,2399,2
16451,爸爸不是這個意思。,學清,fear,2399,3
16452,那你什麼意思啊？一下飛機就罵這個罵那個，你也不看看連輝身上的傷，他要是再有什麼意外，我找你算帳。,天天,angry,2399,4
16453,好了好了，爸爸不追究了，行不行？——馬全在哪關着？我得去看看他。,學清,fear,2399,5
16454,恐怕是見不到了。,連輝,neutral,2399,6
16455,爲什麼？,學清,surprise,2399,7
16456,我去打探過了，他是個重犯，不僅買賣槍支，身上還背了幾條人命，十有八九會被槍斃。,連輝,neutral,2399,8
16457,活該，誰讓他那麼囂張的。,天天,disgust,2399,9
16458,哎，事到如此也沒辦法了，自作孽不可活，任他自生自滅吧。,學清,sadness,2399,10
16459,輝哥，帶我們來這做什麼？,陳明,surprise,2400,0
16460,等會你們就知道了。,連輝,joy,2400,1
16461,這個給你們。,連輝,neutral,2401,0
16462,錢？給誰的？,陳明,surprise,2401,1
16463,給你們的。,連輝,neutral,2401,2
16464,給我們？,四人,surprise,2401,3
16465,這些錢是政府給你們的嘉獎，獎勵你們勇敢抓捕不法份子的。,連輝,joy,2401,4
16466,這麼多錢——,陳明,surprise,2401,5
16467,可別亂花。用在該用的地方。,連輝,joy,2401,6
16468,沒有……,四人,neutral,2402,0
16469,應該的應該的。,連輝,joy,2402,1
16470,輝哥，幹什麼呀？,陳明,surprise,2402,2
16471,我給你們找的份工作。,連輝,joy,2402,3
16472,先別走——,向大爺,neutral,2403,0
16473,幹什麼呀？,向永,disgust,2403,1
16474,把這五千塊錢給你連國家送去。,向大爺,neutral,2403,2
16475,給他家錢幹什麼呀？,向永,surprise,2403,3
16476,這是包工隊的錢，說好了的，房子一完工把工錢給他們，趕緊送去。,向大爺,neutral,2403,4
16477,你去送不就完了嗎？,向永,disgust,2403,5
16478,我要沒事能讓你去嗎？,大爺,angry,2403,6
16479,喂——哦宋大哥，吃飯了嗎？——我也剛吃過，有什麼事啊？——工錢的事啊？沒問題你放心吧，向大爺今天和我說了，今晚就把錢給我送來，明天一早我給你送去。——應該的，要不是大夥來幫忙這房子也蓋不起來啊，還得好好謝謝宋大哥呢——不是客氣，這親兄弟還得明算帳呢，是不是？——好的好的好的，明天我到你家去，哎，好。,連國,joy,2404,0
16480,老宋的電話？,張華,surprise,2404,1
16481,問問工錢的事。,連國,neutral,2404,2
16482,人家都有工錢，你呢？,張華,angry,2404,3
16483,咱都是左鄰右舍的要什麼工錢啊？,連國,neutral,2404,4
16484,多新鮮，左鄰右舍就不要工錢啊？這跟着忙了好幾天，白忙了？看看你手上的繭子。,張華,angry,2404,5
16485,再說吧，誰還用不着誰啊？,連國,neutral,2404,6
16486,一萬，向永，你家房子蓋好了——,大成,neutral,2405,0
16487,八條，昨天蓋好。,向永,neutral,2405,1
16488,他媽的娶個媳婦把家當才花光了。,向永,angry,2406,0
16489,錢算什麼？花完了還能賺。,大成,neutral,2406,1
16490,這年頭，花錢容易賺錢難吶。——哎，和了——,向永,disgust,2406,2
16491,你今天手氣不錯啊，連和好幾把了，敢不敢賭大點的，一把一百的。,大成,joy,2407,0
16492,就我這手氣誰怕誰呀，輸死你們。,向永,joy,2407,1
16493,五萬——,向永,joy,2407,2
16494,東風——,向永,neutral,2408,0
16495,哈哈……自摸——,大成,joy,2408,1
16496,他媽的，老子打什麼來什麼，一萬。,向永,angry,2409,0
16497,你有沒有搞錯，剛纔一萬怎麼不和啊？,向永,angry,2409,1
16498,媽的，這是什麼牌啊？整個一四六不靠。,向永,angry,2409,2
16499,七餅。,大成,neutral,2409,3
16500,碰——,向永,neutral,2409,4
16501,哈哈，槓——,向永,joy,2410,0
16502,他媽的，這麼背啊——,向永,angry,2410,1
16503,莫生氣，麻將這個東西，你越生氣就越和不了。要心平氣和。你看，一萬，想什麼來什麼？,大成,joy,2410,2
16504,向大爺——,連國,neutral,2411,0
16505,連國啊，有什麼事啊？,大爺,surprise,2411,1
16506,那個什麼，昨天晚上老宋給我打電話了，問問那工錢的事。,連國,neutral,2411,2
16507,我不是給你送去了嗎？,大爺,surprise,2411,3
16508,沒有啊——,連國,surprise,2411,4
16509,不對吧，我昨晚讓向永給你送去了呀。,大爺,surprise,2411,5
16510,向永？沒有啊，他沒去我家。,連國,surprise,2411,6
16511,沒去你家？這就奇怪了，我明明把錢給他讓他去給你送去的。,大爺,surprise,2411,7
16512,你去哪了？我不是讓你把錢給你孫大哥送去嗎？錢呢？,向大爺,angry,2412,0
16513,輸光了——,向永,fear,2412,1
16514,輸……輸光了？,大爺,surprise,2412,2
16515,你幹什麼呀？輸光了怎麼了，我再贏回來不就完了嗎？,向永,angry,2413,0
16516,你這個敗家仔，我今天打死你……,大爺,angry,2413,1
16517,大爺大爺，先消消氣，有話好好說……,連國,fear,2413,2
16518,哪涼快哪呆着去。,向永,disgust,2413,3
16519,哎——生這麼個兒子倒了八輩子黴了。,大爺,sadness,2414,0
16520,先別生氣，咱再想想辦法。,連國,neutral,2414,1
16521,還想什麼辦法？家裏就那五千塊錢了，還讓他給輸光了，你說我這老臉往哪擱啊？我還不如死了算了我。,大爺,angry,2414,2
16522,大爺，咱可不能這麼想，錢的事好說，先不着急。,連國,neutral,2414,3
16523,能不着急嗎？都和人家說好了，房子一完工馬上把工錢給人家，現在你看……哎——,大爺,sadness,2414,4
16524,沒關係，這錢啊我先給你墊上，你別這麼着急，身體要緊，你什麼時候寬裕了再還我。,連國,fear,2414,5
16525,這怎麼好意思啊，讓你幫了這麼多天的工，都還沒給你工錢呢，現在又要你給我墊上錢。,大爺,surprise,2414,6
16526,這不是沒辦法的事嗎？工人那邊都和人家說好了，不給人家錢我這臉上也掛不住。你先彆着急了，好好想想辦法，我現在回家拿錢給老宋送去。,連國,neutral,2414,7
16527,這……,大爺,fear,2414,8
16528,我先回去了啊大爺——,連國,joy,2414,9
16529,什麼？拿咱家的錢？——不行！沒給咱發工錢就算了，還要用咱家的錢，堅決不行。,張華,angry,2415,0
16530,借咱家的，以後就還了。,連國,neutral,2415,1
16531,那也不行——憑什麼用咱家的錢。,張華,angry,2415,2
16532,我也不想，這不沒辦法嗎？你說向大爺的錢讓向永給輸了，拿不出錢來了，咱又和宋大哥說好了，今天把錢送過去，這要是還不上，我這臉上也掛不住啊。,連國,fear,2415,3
16533,你呀就是死要面子活受罪。當初誰讓你接這個活的？大腫臉撐胖子。現在怎麼樣？頭疼了吧？,張華,angry,2415,4
16534,好好好，算我不對，保證沒有下次了，幫幫忙，幫幫忙。,連國,fear,2415,5
16535,不是我不幫你，家裏確實沒錢了。,張華,sadness,2415,6
16536,錢呢？,連國,surprise,2415,7
16537,你以爲咱家很有錢是不是？兩個孩子要上學，吃、穿、水電哪一樣不花錢？——家裏還有五百，拿去用吧。,張華,neutral,2415,8
16538,五百哪夠啊？——要不把糧食賣了？,連國,fear,2415,9
16539,這日子沒法過了，把糧食賣了你吃什麼？喝西北風去？,張華,angry,2415,10
16540,這可怎麼辦啊這？,連國,fear,2415,11
16541,你去哪啊？,連國,surprise,2416,0
16542,還能去哪？——去孃家借錢——,張華,angry,2416,1
16543,請問哪位是孫連軍先生？,趙斌,neutral,2417,0
16544,我就是。,連軍,neutral,2417,1
16545,你好，我是藍天公司建設部經理，來找你談點業務。,趙斌,joy,2417,2
16546,我？——請坐請坐。,連軍,surprise,2417,3
16547,這是我的名片。,趙斌,neutral,2418,0
16548,找我有什麼事嗎？,連軍,surprise,2418,1
16549,是這樣的，我們公司和學清房地產公司共同制定了一個商業計劃，簡單的說，就是在這裏建一座寫字樓。,趙斌,neutral,2418,2
16550,在這？,連軍,surprise,2418,3
16551,對，就在你的服裝店，還有旁邊的一些店鋪。,趙斌,neutral,2418,4
16552,那我們怎麼辦？,連軍,surprise,2418,5
16553,孫先生不用擔心，我們會彌補你所有的損失。我們已經瞭解過了，你這間商品樓的所有者是牛剛。,趙斌,neutral,2418,6
16554,對呀，可是現在租給我了呀。,連軍,fear,2418,7
16555,你先聽我說，現在牛剛在深圳，一時半會也回不來，不過我們已經通過電話談好了，他同意將商品樓轉讓給我們，而且他已經把合同傳真給了我們。你看——,趙斌,neutral,2418,8
16556,孫先生不用着急，我們也瞭解到你的租借合同還有兩年。,趙斌,joy,2419,0
16557,是還有兩年啊。,連軍,fear,2419,1
16558,而且你是一次性付房租的，好象是兩萬四。,趙斌,neutral,2419,2
16559,對。,連軍,neutral,2419,3
16560,在買斷房屋產權的同時，我們要對租房者做相應的補償，我們公司將補償孫先生八萬塊錢。,趙斌,neutral,2419,4
16561,八萬？,連軍,surprise,2419,5
16562,是的。這是合同。孫先生簽了合同之後我們會馬上把錢付給你，這是支票。,趙斌,neutral,2419,6
16563,絕對是真支票，孫先生要是懷疑可以馬上去銀行檢驗。,趙斌,joy,2420,0
16564,那我的服裝店怎麼辦？,連軍,surprise,2420,1
16565,你的租金是兩萬四，我們給你八萬，也就是說你得到了五萬六的補償金，孫先生，你兩年裏使勁幹可能會賺到這麼多錢，你要簽了合同可以馬上賺到這麼多錢，節省了時間，而且你利用這些錢重新開家店是輕而易舉的事。,趙斌,neutral,2420,2
16566,還在猶豫嗎孫先生，旁邊的店鋪都已經簽了合同，你要是還在懷疑的話，可以去問問他們。,趙斌,neutral,2421,0
16567,你們什麼時候開始建寫字樓。,連軍,surprise,2421,1
16568,這個還有待公司制定下一步的計劃。孫先生也有充足的時間尋找另一個鋪面，只要在兩個星期之內搬走就可以了。——別猶豫了，這樣好的機會可不能錯過，我都恨不得在買個店鋪。,趙斌,neutral,2421,2
16569,簽了合同這八萬塊錢就是我的了。,連軍,surprise,2421,3
16570,是的。,趙斌,neutral,2421,4
16571,謝謝孫先生的合作，我的名片上有我的電話和公司的監督電話，有什麼問題可以隨時打電話過來。——再見——,趙斌,joy,2422,0
16572,我在旁邊聽的怎麼這麼懸乎，是真的嗎？,小胡,surprise,2422,1
16573,這支票是真的。,連軍,neutral,2422,2
16574,八萬這麼多？,小胡,surprise,2422,3
16575,我想應該是真的。——我現在去銀行看看。,連軍,neutral,2422,4
16576,進來——,趙斌,neutral,2423,0
16577,有什麼事嗎？,趙斌,surprise,2423,1
16578,剛纔開會的時候說商業樓的計劃，你們好象已經制定好了，我爲什麼還不知道？,楊雪,surprise,2423,2
16579,這個計劃也是很突然的，還沒來得及告訴你。,趙斌,neutral,2423,3
16580,我的辦公室就在外面，連走過去說一聲的時間都沒有嗎？,楊雪,angry,2423,4
16581,現在告訴你也不晚啊。,趙斌,neutral,2423,5
16582,我要看一下合同。,楊雪,neutral,2423,6
16583,都在這。,趙斌,neutral,2423,7
16584,怎麼還有孫連軍的合同？,楊雪,surprise,2424,0
16585,哦，他也同意把鋪面轉讓。,趙斌,neutral,2424,1
16586,你——,楊雪,neutral,2425,0
16587,有什麼不妥嗎？,趙斌,neutral,2425,1
16588,他真的把鋪面轉讓了？,楊雪,surprise,2425,2
16589,白紙黑字寫的很清楚。,趙斌,neutral,2425,3
